date_id,date,day_name,day_number,week_number,month_name,month_number,quarter,year,is_weekend,fiscal_year,year_month
1485,2022-01-24,Monday,24,4,January,1,1,2022,False,2022,2022-01
1486,2022-01-25,Tuesday,25,4,January,1,1,2022,False,2022,2022-01
1487,2022-01-26,Wednesday,26,4,January,1,1,2022,False,2022,2022-01
1488,2022-01-27,Thursday,27,4,January,1,1,2022,False,2022,2022-01
1489,2022-01-28,Friday,28,4,January,1,1,2022,False,2022,2022-01
1490,2022-01-29,Saturday,29,4,January,1,1,2022,True,2022,2022-01
1491,2022-01-30,Sunday,30,4,January,1,1,2022,True,2022,2022-01
1492,2022-01-31,Monday,31,5,January,1,1,2022,False,2022,2022-01
1493,2022-02-01,Tuesday,1,5,February,2,1,2022,False,2022,2022-02
1494,2022-02-02,Wednesday,2,5,February,2,1,2022,False,2022,2022-02
1495,2022-02-03,Thursday,3,5,February,2,1,2022,False,2022,2022-02
1496,2022-02-04,Friday,4,5,February,2,1,2022,False,2022,2022-02
1497,2022-02-05,Saturday,5,5,February,2,1,2022,True,2022,2022-02
1498,2022-02-06,Sunday,6,5,February,2,1,2022,True,2022,2022-02
1499,2022-02-07,Monday,7,6,February,2,1,2022,False,2022,2022-02
1500,2022-02-08,Tuesday,8,6,February,2,1,2022,False,2022,2022-02
1501,2022-02-09,Wednesday,9,6,February,2,1,2022,False,2022,2022-02
1502,2022-02-10,Thursday,10,6,February,2,1,2022,False,2022,2022-02
1503,2022-02-11,Friday,11,6,February,2,1,2022,False,2022,2022-02
1504,2022-02-12,Saturday,12,6,February,2,1,2022,True,2022,2022-02
1505,2022-02-13,Sunday,13,6,February,2,1,2022,True,2022,2022-02
1506,2022-02-14,Monday,14,7,February,2,1,2022,False,2022,2022-02
1507,2022-02-15,Tuesday,15,7,February,2,1,2022,False,2022,2022-02
1508,2022-02-16,Wednesday,16,7,February,2,1,2022,False,2022,2022-02
1509,2022-02-17,Thursday,17,7,February,2,1,2022,False,2022,2022-02
1510,2022-02-18,Friday,18,7,February,2,1,2022,False,2022,2022-02
1511,2022-02-19,Saturday,19,7,February,2,1,2022,True,2022,2022-02
1512,2022-02-20,Sunday,20,7,February,2,1,2022,True,2022,2022-02
1513,2022-02-21,Monday,21,8,February,2,1,2022,False,2022,2022-02
1514,2022-02-22,Tuesday,22,8,February,2,1,2022,False,2022,2022-02
1515,2022-02-23,Wednesday,23,8,February,2,1,2022,False,2022,2022-02
1516,2022-02-24,Thursday,24,8,February,2,1,2022,False,2022,2022-02
1517,2022-02-25,Friday,25,8,February,2,1,2022,False,2022,2022-02
1518,2022-02-26,Saturday,26,8,February,2,1,2022,True,2022,2022-02
1519,2022-02-27,Sunday,27,8,February,2,1,2022,True,2022,2022-02
1520,2022-02-28,Monday,28,9,February,2,1,2022,False,2022,2022-02
1521,2022-03-01,Tuesday,1,9,March,3,1,2022,False,2022,2022-03
1522,2022-03-02,Wednesday,2,9,March,3,1,2022,False,2022,2022-03
1523,2022-03-03,Thursday,3,9,March,3,1,2022,False,2022,2022-03
1524,2022-03-04,Friday,4,9,March,3,1,2022,False,2022,2022-03
1525,2022-03-05,Saturday,5,9,March,3,1,2022,True,2022,2022-03
1526,2022-03-06,Sunday,6,9,March,3,1,2022,True,2022,2022-03
1527,2022-03-07,Monday,7,10,March,3,1,2022,False,2022,2022-03
1528,2022-03-08,Tuesday,8,10,March,3,1,2022,False,2022,2022-03
1529,2022-03-09,Wednesday,9,10,March,3,1,2022,False,2022,2022-03
1530,2022-03-10,Thursday,10,10,March,3,1,2022,False,2022,2022-03
1531,2022-03-11,Friday,11,10,March,3,1,2022,False,2022,2022-03
1532,2022-03-12,Saturday,12,10,March,3,1,2022,True,2022,2022-03
1533,2022-03-13,Sunday,13,10,March,3,1,2022,True,2022,2022-03
1534,2022-03-14,Monday,14,11,March,3,1,2022,False,2022,2022-03
1535,2022-03-15,Tuesday,15,11,March,3,1,2022,False,2022,2022-03
1536,2022-03-16,Wednesday,16,11,March,3,1,2022,False,2022,2022-03
1537,2022-03-17,Thursday,17,11,March,3,1,2022,False,2022,2022-03
1538,2022-03-18,Friday,18,11,March,3,1,2022,False,2022,2022-03
1539,2022-03-19,Saturday,19,11,March,3,1,2022,True,2022,2022-03
1540,2022-03-20,Sunday,20,11,March,3,1,2022,True,2022,2022-03
1541,2022-03-21,Monday,21,12,March,3,1,2022,False,2022,2022-03
1542,2022-03-22,Tuesday,22,12,March,3,1,2022,False,2022,2022-03
1543,2022-03-23,Wednesday,23,12,March,3,1,2022,False,2022,2022-03
1544,2022-03-24,Thursday,24,12,March,3,1,2022,False,2022,2022-03
1545,2022-03-25,Friday,25,12,March,3,1,2022,False,2022,2022-03
1546,2022-03-26,Saturday,26,12,March,3,1,2022,True,2022,2022-03
1547,2022-03-27,Sunday,27,12,March,3,1,2022,True,2022,2022-03
1548,2022-03-28,Monday,28,13,March,3,1,2022,False,2022,2022-03
1549,2022-03-29,Tuesday,29,13,March,3,1,2022,False,2022,2022-03
1550,2022-03-30,Wednesday,30,13,March,3,1,2022,False,2022,2022-03
1551,2022-03-31,Thursday,31,13,March,3,1,2022,False,2022,2022-03
1552,2022-04-01,Friday,1,13,April,4,2,2022,False,2023,2022-04
1553,2022-04-02,Saturday,2,13,April,4,2,2022,True,2023,2022-04
1554,2022-04-03,Sunday,3,13,April,4,2,2022,True,2023,2022-04
1555,2022-04-04,Monday,4,14,April,4,2,2022,False,2023,2022-04
1556,2022-04-05,Tuesday,5,14,April,4,2,2022,False,2023,2022-04
1557,2022-04-06,Wednesday,6,14,April,4,2,2022,False,2023,2022-04
1558,2022-04-07,Thursday,7,14,April,4,2,2022,False,2023,2022-04
1559,2022-04-08,Friday,8,14,April,4,2,2022,False,2023,2022-04
1560,2022-04-09,Saturday,9,14,April,4,2,2022,True,2023,2022-04
1561,2022-04-10,Sunday,10,14,April,4,2,2022,True,2023,2022-04
1562,2022-04-11,Monday,11,15,April,4,2,2022,False,2023,2022-04
1563,2022-04-12,Tuesday,12,15,April,4,2,2022,False,2023,2022-04
1564,2022-04-13,Wednesday,13,15,April,4,2,2022,False,2023,2022-04
1565,2022-04-14,Thursday,14,15,April,4,2,2022,False,2023,2022-04
1566,2022-04-15,Friday,15,15,April,4,2,2022,False,2023,2022-04
1567,2022-04-16,Saturday,16,15,April,4,2,2022,True,2023,2022-04
1568,2022-04-17,Sunday,17,15,April,4,2,2022,True,2023,2022-04
1569,2022-04-18,Monday,18,16,April,4,2,2022,False,2023,2022-04
1570,2022-04-19,Tuesday,19,16,April,4,2,2022,False,2023,2022-04
1571,2022-04-20,Wednesday,20,16,April,4,2,2022,False,2023,2022-04
1572,2022-04-21,Thursday,21,16,April,4,2,2022,False,2023,2022-04
1573,2022-04-22,Friday,22,16,April,4,2,2022,False,2023,2022-04
1574,2022-04-23,Saturday,23,16,April,4,2,2022,True,2023,2022-04
1575,2022-04-24,Sunday,24,16,April,4,2,2022,True,2023,2022-04
1576,2022-04-25,Monday,25,17,April,4,2,2022,False,2023,2022-04
1577,2022-04-26,Tuesday,26,17,April,4,2,2022,False,2023,2022-04
1578,2022-04-27,Wednesday,27,17,April,4,2,2022,False,2023,2022-04
1579,2022-04-28,Thursday,28,17,April,4,2,2022,False,2023,2022-04
1580,2022-04-29,Friday,29,17,April,4,2,2022,False,2023,2022-04
1581,2022-04-30,Saturday,30,17,April,4,2,2022,True,2023,2022-04
1582,2022-05-01,Sunday,1,17,May,5,2,2022,True,2023,2022-05
1583,2022-05-02,Monday,2,18,May,5,2,2022,False,2023,2022-05
1584,2022-05-03,Tuesday,3,18,May,5,2,2022,False,2023,2022-05
1585,2022-05-04,Wednesday,4,18,May,5,2,2022,False,2023,2022-05
1586,2022-05-05,Thursday,5,18,May,5,2,2022,False,2023,2022-05
1587,2022-05-06,Friday,6,18,May,5,2,2022,False,2023,2022-05
1588,2022-05-07,Saturday,7,18,May,5,2,2022,True,2023,2022-05
1589,2022-05-08,Sunday,8,18,May,5,2,2022,True,2023,2022-05
1590,2022-05-09,Monday,9,19,May,5,2,2022,False,2023,2022-05
1591,2022-05-10,Tuesday,10,19,May,5,2,2022,False,2023,2022-05
1592,2022-05-11,Wednesday,11,19,May,5,2,2022,False,2023,2022-05
1593,2022-05-12,Thursday,12,19,May,5,2,2022,False,2023,2022-05
1594,2022-05-13,Friday,13,19,May,5,2,2022,False,2023,2022-05
1595,2022-05-14,Saturday,14,19,May,5,2,2022,True,2023,2022-05
1596,2022-05-15,Sunday,15,19,May,5,2,2022,True,2023,2022-05
1597,2022-05-16,Monday,16,20,May,5,2,2022,False,2023,2022-05
1598,2022-05-17,Tuesday,17,20,May,5,2,2022,False,2023,2022-05
1599,2022-05-18,Wednesday,18,20,May,5,2,2022,False,2023,2022-05
1600,2022-05-19,Thursday,19,20,May,5,2,2022,False,2023,2022-05
1601,2022-05-20,Friday,20,20,May,5,2,2022,False,2023,2022-05
1602,2022-05-21,Saturday,21,20,May,5,2,2022,True,2023,2022-05
1603,2022-05-22,Sunday,22,20,May,5,2,2022,True,2023,2022-05
1604,2022-05-23,Monday,23,21,May,5,2,2022,False,2023,2022-05
1605,2022-05-24,Tuesday,24,21,May,5,2,2022,False,2023,2022-05
1606,2022-05-25,Wednesday,25,21,May,5,2,2022,False,2023,2022-05
1607,2022-05-26,Thursday,26,21,May,5,2,2022,False,2023,2022-05
1608,2022-05-27,Friday,27,21,May,5,2,2022,False,2023,2022-05
1609,2022-05-28,Saturday,28,21,May,5,2,2022,True,2023,2022-05
1610,2022-05-29,Sunday,29,21,May,5,2,2022,True,2023,2022-05
1611,2022-05-30,Monday,30,22,May,5,2,2022,False,2023,2022-05
1612,2022-05-31,Tuesday,31,22,May,5,2,2022,False,2023,2022-05
1613,2022-06-01,Wednesday,1,22,June,6,2,2022,False,2023,2022-06
1614,2022-06-02,Thursday,2,22,June,6,2,2022,False,2023,2022-06
1615,2022-06-03,Friday,3,22,June,6,2,2022,False,2023,2022-06
1616,2022-06-04,Saturday,4,22,June,6,2,2022,True,2023,2022-06
1617,2022-06-05,Sunday,5,22,June,6,2,2022,True,2023,2022-06
1618,2022-06-06,Monday,6,23,June,6,2,2022,False,2023,2022-06
1619,2022-06-07,Tuesday,7,23,June,6,2,2022,False,2023,2022-06
1620,2022-06-08,Wednesday,8,23,June,6,2,2022,False,2023,2022-06
1621,2022-06-09,Thursday,9,23,June,6,2,2022,False,2023,2022-06
1622,2022-06-10,Friday,10,23,June,6,2,2022,False,2023,2022-06
1623,2022-06-11,Saturday,11,23,June,6,2,2022,True,2023,2022-06
1624,2022-06-12,Sunday,12,23,June,6,2,2022,True,2023,2022-06
1625,2022-06-13,Monday,13,24,June,6,2,2022,False,2023,2022-06
1626,2022-06-14,Tuesday,14,24,June,6,2,2022,False,2023,2022-06
1627,2022-06-15,Wednesday,15,24,June,6,2,2022,False,2023,2022-06
1628,2022-06-16,Thursday,16,24,June,6,2,2022,False,2023,2022-06
1629,2022-06-17,Friday,17,24,June,6,2,2022,False,2023,2022-06
1630,2022-06-18,Saturday,18,24,June,6,2,2022,True,2023,2022-06
1631,2022-06-19,Sunday,19,24,June,6,2,2022,True,2023,2022-06
1632,2022-06-20,Monday,20,25,June,6,2,2022,False,2023,2022-06
1633,2022-06-21,Tuesday,21,25,June,6,2,2022,False,2023,2022-06
1634,2022-06-22,Wednesday,22,25,June,6,2,2022,False,2023,2022-06
1635,2022-06-23,Thursday,23,25,June,6,2,2022,False,2023,2022-06
1636,2022-06-24,Friday,24,25,June,6,2,2022,False,2023,2022-06
1637,2022-06-25,Saturday,25,25,June,6,2,2022,True,2023,2022-06
1638,2022-06-26,Sunday,26,25,June,6,2,2022,True,2023,2022-06
1639,2022-06-27,Monday,27,26,June,6,2,2022,False,2023,2022-06
1640,2022-06-28,Tuesday,28,26,June,6,2,2022,False,2023,2022-06
1641,2022-06-29,Wednesday,29,26,June,6,2,2022,False,2023,2022-06
1642,2022-06-30,Thursday,30,26,June,6,2,2022,False,2023,2022-06
1643,2022-07-01,Friday,1,26,July,7,3,2022,False,2023,2022-07
1644,2022-07-02,Saturday,2,26,July,7,3,2022,True,2023,2022-07
1645,2022-07-03,Sunday,3,26,July,7,3,2022,True,2023,2022-07
1646,2022-07-04,Monday,4,27,July,7,3,2022,False,2023,2022-07
1647,2022-07-05,Tuesday,5,27,July,7,3,2022,False,2023,2022-07
1648,2022-07-06,Wednesday,6,27,July,7,3,2022,False,2023,2022-07
1649,2022-07-07,Thursday,7,27,July,7,3,2022,False,2023,2022-07
1650,2022-07-08,Friday,8,27,July,7,3,2022,False,2023,2022-07
1651,2022-07-09,Saturday,9,27,July,7,3,2022,True,2023,2022-07
1652,2022-07-10,Sunday,10,27,July,7,3,2022,True,2023,2022-07
1653,2022-07-11,Monday,11,28,July,7,3,2022,False,2023,2022-07
1654,2022-07-12,Tuesday,12,28,July,7,3,2022,False,2023,2022-07
1655,2022-07-13,Wednesday,13,28,July,7,3,2022,False,2023,2022-07
1656,2022-07-14,Thursday,14,28,July,7,3,2022,False,2023,2022-07
1657,2022-07-15,Friday,15,28,July,7,3,2022,False,2023,2022-07
1658,2022-07-16,Saturday,16,28,July,7,3,2022,True,2023,2022-07
1659,2022-07-17,Sunday,17,28,July,7,3,2022,True,2023,2022-07
1660,2022-07-18,Monday,18,29,July,7,3,2022,False,2023,2022-07
1661,2022-07-19,Tuesday,19,29,July,7,3,2022,False,2023,2022-07
1662,2022-07-20,Wednesday,20,29,July,7,3,2022,False,2023,2022-07
1663,2022-07-21,Thursday,21,29,July,7,3,2022,False,2023,2022-07
1664,2022-07-22,Friday,22,29,July,7,3,2022,False,2023,2022-07
1665,2022-07-23,Saturday,23,29,July,7,3,2022,True,2023,2022-07
1666,2022-07-24,Sunday,24,29,July,7,3,2022,True,2023,2022-07
1667,2022-07-25,Monday,25,30,July,7,3,2022,False,2023,2022-07
1668,2022-07-26,Tuesday,26,30,July,7,3,2022,False,2023,2022-07
1669,2022-07-27,Wednesday,27,30,July,7,3,2022,False,2023,2022-07
1670,2022-07-28,Thursday,28,30,July,7,3,2022,False,2023,2022-07
1671,2022-07-29,Friday,29,30,July,7,3,2022,False,2023,2022-07
1672,2022-07-30,Saturday,30,30,July,7,3,2022,True,2023,2022-07
1673,2022-07-31,Sunday,31,30,July,7,3,2022,True,2023,2022-07
1674,2022-08-01,Monday,1,31,August,8,3,2022,False,2023,2022-08
1675,2022-08-02,Tuesday,2,31,August,8,3,2022,False,2023,2022-08
1676,2022-08-03,Wednesday,3,31,August,8,3,2022,False,2023,2022-08
1677,2022-08-04,Thursday,4,31,August,8,3,2022,False,2023,2022-08
1678,2022-08-05,Friday,5,31,August,8,3,2022,False,2023,2022-08
1679,2022-08-06,Saturday,6,31,August,8,3,2022,True,2023,2022-08
1680,2022-08-07,Sunday,7,31,August,8,3,2022,True,2023,2022-08
1681,2022-08-08,Monday,8,32,August,8,3,2022,False,2023,2022-08
1682,2022-08-09,Tuesday,9,32,August,8,3,2022,False,2023,2022-08
1683,2022-08-10,Wednesday,10,32,August,8,3,2022,False,2023,2022-08
1684,2022-08-11,Thursday,11,32,August,8,3,2022,False,2023,2022-08
1685,2022-08-12,Friday,12,32,August,8,3,2022,False,2023,2022-08
1686,2022-08-13,Saturday,13,32,August,8,3,2022,True,2023,2022-08
1687,2022-08-14,Sunday,14,32,August,8,3,2022,True,2023,2022-08
1688,2022-08-15,Monday,15,33,August,8,3,2022,False,2023,2022-08
1689,2022-08-16,Tuesday,16,33,August,8,3,2022,False,2023,2022-08
1690,2022-08-17,Wednesday,17,33,August,8,3,2022,False,2023,2022-08
1691,2022-08-18,Thursday,18,33,August,8,3,2022,False,2023,2022-08
1692,2022-08-19,Friday,19,33,August,8,3,2022,False,2023,2022-08
1693,2022-08-20,Saturday,20,33,August,8,3,2022,True,2023,2022-08
1694,2022-08-21,Sunday,21,33,August,8,3,2022,True,2023,2022-08
1695,2022-08-22,Monday,22,34,August,8,3,2022,False,2023,2022-08
1696,2022-08-23,Tuesday,23,34,August,8,3,2022,False,2023,2022-08
1697,2022-08-24,Wednesday,24,34,August,8,3,2022,False,2023,2022-08
1698,2022-08-25,Thursday,25,34,August,8,3,2022,False,2023,2022-08
1699,2022-08-26,Friday,26,34,August,8,3,2022,False,2023,2022-08
1700,2022-08-27,Saturday,27,34,August,8,3,2022,True,2023,2022-08
1701,2022-08-28,Sunday,28,34,August,8,3,2022,True,2023,2022-08
1702,2022-08-29,Monday,29,35,August,8,3,2022,False,2023,2022-08
1703,2022-08-30,Tuesday,30,35,August,8,3,2022,False,2023,2022-08
1704,2022-08-31,Wednesday,31,35,August,8,3,2022,False,2023,2022-08
1705,2022-09-01,Thursday,1,35,September,9,3,2022,False,2023,2022-09
1706,2022-09-02,Friday,2,35,September,9,3,2022,False,2023,2022-09
1707,2022-09-03,Saturday,3,35,September,9,3,2022,True,2023,2022-09
1708,2022-09-04,Sunday,4,35,September,9,3,2022,True,2023,2022-09
1709,2022-09-05,Monday,5,36,September,9,3,2022,False,2023,2022-09
1710,2022-09-06,Tuesday,6,36,September,9,3,2022,False,2023,2022-09
1711,2022-09-07,Wednesday,7,36,September,9,3,2022,False,2023,2022-09
1712,2022-09-08,Thursday,8,36,September,9,3,2022,False,2023,2022-09
1713,2022-09-09,Friday,9,36,September,9,3,2022,False,2023,2022-09
1714,2022-09-10,Saturday,10,36,September,9,3,2022,True,2023,2022-09
1715,2022-09-11,Sunday,11,36,September,9,3,2022,True,2023,2022-09
1716,2022-09-12,Monday,12,37,September,9,3,2022,False,2023,2022-09
1717,2022-09-13,Tuesday,13,37,September,9,3,2022,False,2023,2022-09
1718,2022-09-14,Wednesday,14,37,September,9,3,2022,False,2023,2022-09
1719,2022-09-15,Thursday,15,37,September,9,3,2022,False,2023,2022-09
1720,2022-09-16,Friday,16,37,September,9,3,2022,False,2023,2022-09
1721,2022-09-17,Saturday,17,37,September,9,3,2022,True,2023,2022-09
1722,2022-09-18,Sunday,18,37,September,9,3,2022,True,2023,2022-09
1723,2022-09-19,Monday,19,38,September,9,3,2022,False,2023,2022-09
1724,2022-09-20,Tuesday,20,38,September,9,3,2022,False,2023,2022-09
1725,2022-09-21,Wednesday,21,38,September,9,3,2022,False,2023,2022-09
1726,2022-09-22,Thursday,22,38,September,9,3,2022,False,2023,2022-09
1727,2022-09-23,Friday,23,38,September,9,3,2022,False,2023,2022-09
1728,2022-09-24,Saturday,24,38,September,9,3,2022,True,2023,2022-09
1729,2022-09-25,Sunday,25,38,September,9,3,2022,True,2023,2022-09
1730,2022-09-26,Monday,26,39,September,9,3,2022,False,2023,2022-09
1731,2022-09-27,Tuesday,27,39,September,9,3,2022,False,2023,2022-09
1732,2022-09-28,Wednesday,28,39,September,9,3,2022,False,2023,2022-09
1733,2022-09-29,Thursday,29,39,September,9,3,2022,False,2023,2022-09
1734,2022-09-30,Friday,30,39,September,9,3,2022,False,2023,2022-09
1735,2022-10-01,Saturday,1,39,October,10,4,2022,True,2023,2022-10
1736,2022-10-02,Sunday,2,39,October,10,4,2022,True,2023,2022-10
1737,2022-10-03,Monday,3,40,October,10,4,2022,False,2023,2022-10
1738,2022-10-04,Tuesday,4,40,October,10,4,2022,False,2023,2022-10
1739,2022-10-05,Wednesday,5,40,October,10,4,2022,False,2023,2022-10
1740,2022-10-06,Thursday,6,40,October,10,4,2022,False,2023,2022-10
1741,2022-10-07,Friday,7,40,October,10,4,2022,False,2023,2022-10
1742,2022-10-08,Saturday,8,40,October,10,4,2022,True,2023,2022-10
1743,2022-10-09,Sunday,9,40,October,10,4,2022,True,2023,2022-10
1744,2022-10-10,Monday,10,41,October,10,4,2022,False,2023,2022-10
1745,2022-10-11,Tuesday,11,41,October,10,4,2022,False,2023,2022-10
1746,2022-10-12,Wednesday,12,41,October,10,4,2022,False,2023,2022-10
1747,2022-10-13,Thursday,13,41,October,10,4,2022,False,2023,2022-10
1748,2022-10-14,Friday,14,41,October,10,4,2022,False,2023,2022-10
1749,2022-10-15,Saturday,15,41,October,10,4,2022,True,2023,2022-10
1750,2022-10-16,Sunday,16,41,October,10,4,2022,True,2023,2022-10
1751,2022-10-17,Monday,17,42,October,10,4,2022,False,2023,2022-10
1752,2022-10-18,Tuesday,18,42,October,10,4,2022,False,2023,2022-10
1753,2022-10-19,Wednesday,19,42,October,10,4,2022,False,2023,2022-10
1754,2022-10-20,Thursday,20,42,October,10,4,2022,False,2023,2022-10
1755,2022-10-21,Friday,21,42,October,10,4,2022,False,2023,2022-10
1756,2022-10-22,Saturday,22,42,October,10,4,2022,True,2023,2022-10
1757,2022-10-23,Sunday,23,42,October,10,4,2022,True,2023,2022-10
1758,2022-10-24,Monday,24,43,October,10,4,2022,False,2023,2022-10
1759,2022-10-25,Tuesday,25,43,October,10,4,2022,False,2023,2022-10
1760,2022-10-26,Wednesday,26,43,October,10,4,2022,False,2023,2022-10
1761,2022-10-27,Thursday,27,43,October,10,4,2022,False,2023,2022-10
1762,2022-10-28,Friday,28,43,October,10,4,2022,False,2023,2022-10
1763,2022-10-29,Saturday,29,43,October,10,4,2022,True,2023,2022-10
1764,2022-10-30,Sunday,30,43,October,10,4,2022,True,2023,2022-10
1765,2022-10-31,Monday,31,44,October,10,4,2022,False,2023,2022-10
1766,2022-11-01,Tuesday,1,44,November,11,4,2022,False,2023,2022-11
1767,2022-11-02,Wednesday,2,44,November,11,4,2022,False,2023,2022-11
1768,2022-11-03,Thursday,3,44,November,11,4,2022,False,2023,2022-11
1769,2022-11-04,Friday,4,44,November,11,4,2022,False,2023,2022-11
1770,2022-11-05,Saturday,5,44,November,11,4,2022,True,2023,2022-11
1771,2022-11-06,Sunday,6,44,November,11,4,2022,True,2023,2022-11
1772,2022-11-07,Monday,7,45,November,11,4,2022,False,2023,2022-11
1773,2022-11-08,Tuesday,8,45,November,11,4,2022,False,2023,2022-11
1774,2022-11-09,Wednesday,9,45,November,11,4,2022,False,2023,2022-11
1775,2022-11-10,Thursday,10,45,November,11,4,2022,False,2023,2022-11
1776,2022-11-11,Friday,11,45,November,11,4,2022,False,2023,2022-11
1777,2022-11-12,Saturday,12,45,November,11,4,2022,True,2023,2022-11
1778,2022-11-13,Sunday,13,45,November,11,4,2022,True,2023,2022-11
1779,2022-11-14,Monday,14,46,November,11,4,2022,False,2023,2022-11
1780,2022-11-15,Tuesday,15,46,November,11,4,2022,False,2023,2022-11
1781,2022-11-16,Wednesday,16,46,November,11,4,2022,False,2023,2022-11
1782,2022-11-17,Thursday,17,46,November,11,4,2022,False,2023,2022-11
1783,2022-11-18,Friday,18,46,November,11,4,2022,False,2023,2022-11
1784,2022-11-19,Saturday,19,46,November,11,4,2022,True,2023,2022-11
1785,2022-11-20,Sunday,20,46,November,11,4,2022,True,2023,2022-11
1786,2022-11-21,Monday,21,47,November,11,4,2022,False,2023,2022-11
1787,2022-11-22,Tuesday,22,47,November,11,4,2022,False,2023,2022-11
1788,2022-11-23,Wednesday,23,47,November,11,4,2022,False,2023,2022-11
1789,2022-11-24,Thursday,24,47,November,11,4,2022,False,2023,2022-11
1790,2022-11-25,Friday,25,47,November,11,4,2022,False,2023,2022-11
1791,2022-11-26,Saturday,26,47,November,11,4,2022,True,2023,2022-11
1792,2022-11-27,Sunday,27,47,November,11,4,2022,True,2023,2022-11
1793,2022-11-28,Monday,28,48,November,11,4,2022,False,2023,2022-11
1794,2022-11-29,Tuesday,29,48,November,11,4,2022,False,2023,2022-11
1795,2022-11-30,Wednesday,30,48,November,11,4,2022,False,2023,2022-11
1796,2022-12-01,Thursday,1,48,December,12,4,2022,False,2023,2022-12
1797,2022-12-02,Friday,2,48,December,12,4,2022,False,2023,2022-12
1798,2022-12-03,Saturday,3,48,December,12,4,2022,True,2023,2022-12
1799,2022-12-04,Sunday,4,48,December,12,4,2022,True,2023,2022-12
1800,2022-12-05,Monday,5,49,December,12,4,2022,False,2023,2022-12
1801,2022-12-06,Tuesday,6,49,December,12,4,2022,False,2023,2022-12
1802,2022-12-07,Wednesday,7,49,December,12,4,2022,False,2023,2022-12
1803,2022-12-08,Thursday,8,49,December,12,4,2022,False,2023,2022-12
1804,2022-12-09,Friday,9,49,December,12,4,2022,False,2023,2022-12
1805,2022-12-10,Saturday,10,49,December,12,4,2022,True,2023,2022-12
1806,2022-12-11,Sunday,11,49,December,12,4,2022,True,2023,2022-12
1807,2022-12-12,Monday,12,50,December,12,4,2022,False,2023,2022-12
1808,2022-12-13,Tuesday,13,50,December,12,4,2022,False,2023,2022-12
1809,2022-12-14,Wednesday,14,50,December,12,4,2022,False,2023,2022-12
1810,2022-12-15,Thursday,15,50,December,12,4,2022,False,2023,2022-12
1811,2022-12-16,Friday,16,50,December,12,4,2022,False,2023,2022-12
1812,2022-12-17,Saturday,17,50,December,12,4,2022,True,2023,2022-12
1813,2022-12-18,Sunday,18,50,December,12,4,2022,True,2023,2022-12
1814,2022-12-19,Monday,19,51,December,12,4,2022,False,2023,2022-12
1815,2022-12-20,Tuesday,20,51,December,12,4,2022,False,2023,2022-12
1816,2022-12-21,Wednesday,21,51,December,12,4,2022,False,2023,2022-12
1817,2022-12-22,Thursday,22,51,December,12,4,2022,False,2023,2022-12
1818,2022-12-23,Friday,23,51,December,12,4,2022,False,2023,2022-12
1819,2022-12-24,Saturday,24,51,December,12,4,2022,True,2023,2022-12
1820,2022-12-25,Sunday,25,51,December,12,4,2022,True,2023,2022-12
1821,2022-12-26,Monday,26,52,December,12,4,2022,False,2023,2022-12
1822,2022-12-27,Tuesday,27,52,December,12,4,2022,False,2023,2022-12
1823,2022-12-28,Wednesday,28,52,December,12,4,2022,False,2023,2022-12
1824,2022-12-29,Thursday,29,52,December,12,4,2022,False,2023,2022-12
1825,2022-12-30,Friday,30,52,December,12,4,2022,False,2023,2022-12
1826,2022-12-31,Saturday,31,52,December,12,4,2022,True,2023,2022-12
1827,2023-01-01,Sunday,1,52,January,1,1,2023,True,2023,2023-01
1828,2023-01-02,Monday,2,1,January,1,1,2023,False,2023,2023-01
1829,2023-01-03,Tuesday,3,1,January,1,1,2023,False,2023,2023-01
1830,2023-01-04,Wednesday,4,1,January,1,1,2023,False,2023,2023-01
1831,2023-01-05,Thursday,5,1,January,1,1,2023,False,2023,2023-01
1832,2023-01-06,Friday,6,1,January,1,1,2023,False,2023,2023-01
1833,2023-01-07,Saturday,7,1,January,1,1,2023,True,2023,2023-01
1834,2023-01-08,Sunday,8,1,January,1,1,2023,True,2023,2023-01
1835,2023-01-09,Monday,9,2,January,1,1,2023,False,2023,2023-01
1836,2023-01-10,Tuesday,10,2,January,1,1,2023,False,2023,2023-01
1837,2023-01-11,Wednesday,11,2,January,1,1,2023,False,2023,2023-01
1838,2023-01-12,Thursday,12,2,January,1,1,2023,False,2023,2023-01
1839,2023-01-13,Friday,13,2,January,1,1,2023,False,2023,2023-01
1840,2023-01-14,Saturday,14,2,January,1,1,2023,True,2023,2023-01
1841,2023-01-15,Sunday,15,2,January,1,1,2023,True,2023,2023-01
1842,2023-01-16,Monday,16,3,January,1,1,2023,False,2023,2023-01
1843,2023-01-17,Tuesday,17,3,January,1,1,2023,False,2023,2023-01
1844,2023-01-18,Wednesday,18,3,January,1,1,2023,False,2023,2023-01
1845,2023-01-19,Thursday,19,3,January,1,1,2023,False,2023,2023-01
1846,2023-01-20,Friday,20,3,January,1,1,2023,False,2023,2023-01
1847,2023-01-21,Saturday,21,3,January,1,1,2023,True,2023,2023-01
1848,2023-01-22,Sunday,22,3,January,1,1,2023,True,2023,2023-01
1849,2023-01-23,Monday,23,4,January,1,1,2023,False,2023,2023-01
1850,2023-01-24,Tuesday,24,4,January,1,1,2023,False,2023,2023-01
1851,2023-01-25,Wednesday,25,4,January,1,1,2023,False,2023,2023-01
